PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24613350","HITS-CLIP and integrative modeling define the Rbfox splicing-regulatory network linked to brain development and autism","Weyn-Vanhentenryck SM, Mele A, Yan Q, Sun S, Farny N, Zhang Z, Xue C, Herre M, Silver PA, Zhang MQ, Krainer AR, Darnell RB, Zhang C.","Cell Rep. 2014 Mar 27;6(6):1139-1152. doi: 10.1016/j.celrep.2014.02.005. Epub 2014 Mar 6.","Weyn-Vanhentenryck SM","Cell Rep","2014","2014/03/12","PMC3992522","NIHMS568300","10.1016/j.celrep.2014.02.005"
"28261056","Proteomic Analysis of Post-synaptic Density Fractions from Shank3 Mutant Mice Reveals Brain Region Specific Changes Relevant to Autism Spectrum Disorder","Reim D, Distler U, Halbedl S, Verpelli C, Sala C, Bockmann J, Tenzer S, Boeckers TM, Schmeisser MJ.","Front Mol Neurosci. 2017 Feb 14;10:26. doi: 10.3389/fnmol.2017.00026. eCollection 2017.","Reim D","Front Mol Neurosci","2017","2017/03/07","PMC5306440","","10.3389/fnmol.2017.00026"
"34720899","LMT USV Toolbox, a Novel Methodological Approach to Place Mouse Ultrasonic Vocalizations in Their Behavioral Contexts-A Study in Female and Male C57BL/6J Mice and in Shank3 Mutant Females","de Chaumont F, Lemière N, Coqueran S, Bourgeron T, Ey E.","Front Behav Neurosci. 2021 Oct 13;15:735920. doi: 10.3389/fnbeh.2021.735920. eCollection 2021.","de Chaumont F","Front Behav Neurosci","2021","2021/11/01","PMC8548730","","10.3389/fnbeh.2021.735920"
"33659799","[Co-expression of glutamatergic and autism-related genes in the hippocampus of male mice with disturbances of social behavior]","Коваленко ИЛ, Галямина АГ, Смагин ДА, Кудрявцева НН.","Vavilovskii Zhurnal Genet Selektsii. 2020 Mar;24(2):191-199. doi: 10.18699/VJ20.42-o.","Коваленко ИЛ","Vavilovskii Zhurnal Genet Selektsii","2020","2021/03/04","PMC7716547","","10.18699/VJ20.42-o"
"29032150","Functional analysis of schizophrenia genes using GeneAnalytics program and integrated databases","Sundararajan T, Manzardo AM, Butler MG.","Gene. 2018 Jan 30;641:25-34. doi: 10.1016/j.gene.2017.10.035. Epub 2017 Oct 13.","Sundararajan T","Gene","2018","2017/10/17","PMC6706854","NIHMS1043164","10.1016/j.gene.2017.10.035"
"34032427","Discovery of G Protein-Biased Ligands against 5-HT(7)R","Lee J, Kwag R, Lee S, Kim D, Woo J, Cho Y, Kim HJ, Kim J, Jeon B, Choo H.","J Med Chem. 2021 Jun 10;64(11):7453-7467. doi: 10.1021/acs.jmedchem.1c00110. Epub 2021 May 25.","Lee J","J Med Chem","2021","2021/05/25","","","10.1021/acs.jmedchem.1c00110"
"34363551","Next-generation gene panel testing in adolescents and adults in a medical neuropsychiatric genetics clinic","Trakadis Y, Accogli A, Qi B, Bloom D, Joober R, Levy E, Tabbane K.","Neurogenetics. 2021 Oct;22(4):313-322. doi: 10.1007/s10048-021-00664-3. Epub 2021 Aug 7.","Trakadis Y","Neurogenetics","2021","2021/08/07","","","10.1007/s10048-021-00664-3"
"18615476","Novel de novo SHANK3 mutation in autistic patients","Gauthier J, Spiegelman D, Piton A, Lafrenière RG, Laurent S, St-Onge J, Lapointe L, Hamdan FF, Cossette P, Mottron L, Fombonne E, Joober R, Marineau C, Drapeau P, Rouleau GA.","Am J Med Genet B Neuropsychiatr Genet. 2009 Apr 5;150B(3):421-4. doi: 10.1002/ajmg.b.30822.","Gauthier J","Am J Med Genet B Neuropsychiatr Genet","2009","2008/07/11","","","10.1002/ajmg.b.30822"
"34440366","Genetic Findings as the Potential Basis of Personalized Pharmacotherapy in Phelan-McDermid Syndrome","Dyar B, Meaddough E, Sarasua SM, Rogers C, Phelan K, Boccuto L.","Genes (Basel). 2021 Jul 30;12(8):1192. doi: 10.3390/genes12081192.","Dyar B","Genes (Basel)","2021","2021/08/27","PMC8392667","","10.3390/genes12081192"
"32269286","PRMT7 deficiency causes dysregulation of the HCN channels in the CA1 pyramidal cells and impairment of social behaviors","Lee SY, Vuong TA, So HK, Kim HJ, Kim YB, Kang JS, Kwon I, Cho H.","Exp Mol Med. 2020 Apr;52(4):604-614. doi: 10.1038/s12276-020-0417-x. Epub 2020 Apr 8.","Lee SY","Exp Mol Med","2020","2020/04/10","PMC7210990","","10.1038/s12276-020-0417-x"
"29339533","Learning-dependent chromatin remodeling highlights noncoding regulatory regions linked to autism","Koberstein JN, Poplawski SG, Wimmer ME, Porcari G, Kao C, Gomes B, Risso D, Hakonarson H, Zhang NR, Schultz RT, Abel T, Peixoto L.","Sci Signal. 2018 Jan 16;11(513):eaan6500. doi: 10.1126/scisignal.aan6500.","Koberstein JN","Sci Signal","2018","2018/01/18","PMC6180319","NIHMS990792","10.1126/scisignal.aan6500"
"26819149","Reduction in parvalbumin expression not loss of the parvalbumin-expressing GABA interneuron subpopulation in genetic parvalbumin and shank mouse models of autism","Filice F, Vörckel KJ, Sungur AÖ, Wöhr M, Schwaller B.","Mol Brain. 2016 Jan 27;9:10. doi: 10.1186/s13041-016-0192-8.","Filice F","Mol Brain","2016","2016/01/29","PMC4729132","","10.1186/s13041-016-0192-8"
"34064215","Systems Biology Reveals S-Nitrosylation-Dependent Regulation of Mitochondrial Functions in Mice with Shank3 Mutation Associated with Autism Spectrum Disorder","Kartawy M, Khaliulin I, Amal H.","Brain Sci. 2021 May 21;11(6):677. doi: 10.3390/brainsci11060677.","Kartawy M","Brain Sci","2021","2021/06/02","PMC8224296","","10.3390/brainsci11060677"
"18957284","Mutations in the gene encoding CADM1 are associated with autism spectrum disorder","Zhiling Y, Fujita E, Tanabe Y, Yamagata T, Momoi T, Momoi MY.","Biochem Biophys Res Commun. 2008 Dec 19;377(3):926-9. doi: 10.1016/j.bbrc.2008.10.107. Epub 2008 Oct 26.","Zhiling Y","Biochem Biophys Res Commun","2008","2008/10/30","","","10.1016/j.bbrc.2008.10.107"
"21048139","Behavioral and cerebellar transmission deficits in mice lacking the autism-linked gene islet brain-2","Giza J, Urbanski MJ, Prestori F, Bandyopadhyay B, Yam A, Friedrich V, Kelley K, D'Angelo E, Goldfarb M.","J Neurosci. 2010 Nov 3;30(44):14805-16. doi: 10.1523/JNEUROSCI.1161-10.2010.","Giza J","J Neurosci","2010","2010/11/05","PMC3200367","NIHMS250380","10.1523/JNEUROSCI.1161-10.2010"
"22244476","Effect of experimental genital mycoplasmosis on gene expression in the fetal brain","Burton A, Kizhner O, Brown MB, Peltier MR.","J Reprod Immunol. 2012 Jan;93(1):9-16. doi: 10.1016/j.jri.2011.11.005. Epub 2012 Jan 11.","Burton A","J Reprod Immunol","2012","2012/01/17","","","10.1016/j.jri.2011.11.005"
"30396833","Volumetric Analysis of the Basal Ganglia and Cerebellar Structures in Patients with Phelan-McDermid Syndrome","Srivastava S, Scherrer B, Prohl AK, Filip-Dhima R, Kapur K, Kolevzon A, Buxbaum JD, Berry-Kravis E, Soorya L, Thurm A, Powell CM, Bernstein JA, Warfield SK, Sahin M; Developmental Synaptopathies Consortium.","Pediatr Neurol. 2019 Jan;90:37-43. doi: 10.1016/j.pediatrneurol.2018.09.008. Epub 2018 Sep 21.","Srivastava S","Pediatr Neurol","2019","2018/11/07","PMC6309632","NIHMS1507780","10.1016/j.pediatrneurol.2018.09.008"
"34741005","S100B dysregulation during brain development affects synaptic SHANK protein networks via alteration of zinc homeostasis","Daini E, Hagmeyer S, De Benedictis CA, Cristóvão JS, Bodria M, Ross AM, Raab A, Boeckers TM, Feldmann J, Gomes CM, Zoli M, Vilella A, Grabrucker AM.","Transl Psychiatry. 2021 Nov 5;11(1):562. doi: 10.1038/s41398-021-01694-z.","Daini E","Transl Psychiatry","2021","2021/11/06","","","10.1038/s41398-021-01694-z"
"23635516","Molecular and phenotypic characterization of ring chromosome 22 in two unrelated patients","Hannachi H, Mougou S, Benabdallah I, Soayh N, Kahloul N, Gaddour N, Le Lorc'h M, Sanlaville D, El Ghezal H, Saad A.","Cytogenet Genome Res. 2013;140(1):1-11. doi: 10.1159/000350785. Epub 2013 Apr 27.","Hannachi H","Cytogenet Genome Res","2013","2013/05/03","","","10.1159/000350785"
"21624971","Oligogenic heterozygosity in individuals with high-functioning autism spectrum disorders","Schaaf CP, Sabo A, Sakai Y, Crosby J, Muzny D, Hawes A, Lewis L, Akbar H, Varghese R, Boerwinkle E, Gibbs RA, Zoghbi HY.","Hum Mol Genet. 2011 Sep 1;20(17):3366-75. doi: 10.1093/hmg/ddr243. Epub 2011 May 30.","Schaaf CP","Hum Mol Genet","2011","2011/06/01","PMC3153303","","10.1093/hmg/ddr243"
"25523030","Impairment of social behavior and communication in mice lacking the Uba6-dependent ubiquitin activation system","Lee JY, Kwak M, Lee PC.","Behav Brain Res. 2015 Mar 15;281:78-85. doi: 10.1016/j.bbr.2014.12.019. Epub 2014 Dec 15.","Lee JY","Behav Brain Res","2015","2014/12/20","","","10.1016/j.bbr.2014.12.019"
"23300510","Genetic copy number variation and general cognitive ability","MacLeod AK, Davies G, Payton A, Tenesa A, Harris SE, Liewald D, Ke X, Luciano M, Lopez LM, Gow AJ, Corley J, Redmond P, McNeill G, Pickles A, Ollier W, Horan M, Starr JM, Pendleton N, Thomson PA, Porteous DJ, Deary IJ.","PLoS One. 2012;7(12):e37385. doi: 10.1371/journal.pone.0037385. Epub 2012 Dec 26.","MacLeod AK","PLoS One","2012","2013/01/10","PMC3530597","","10.1371/journal.pone.0037385"
"25802764","Effects of trace metal profiles characteristic for autism on synapses in cultured neurons","Hagmeyer S, Mangus K, Boeckers TM, Grabrucker AM.","Neural Plast. 2015;2015:985083. doi: 10.1155/2015/985083. Epub 2015 Feb 23.","Hagmeyer S","Neural Plast","2015","2015/03/25","PMC4352758","","10.1155/2015/985083"
"27300699","Prenatal Exposure to Histone Deacetylase Inhibitors Affects Gene Expression of Autism-Related Molecules and Delays Neuronal Maturation","Kawanai T, Ago Y, Watanabe R, Inoue A, Taruta A, Onaka Y, Hasebe S, Hashimoto H, Matsuda T, Takuma K.","Neurochem Res. 2016 Oct;41(10):2574-2584. doi: 10.1007/s11064-016-1969-y. Epub 2016 Jun 14.","Kawanai T","Neurochem Res","2016","2016/06/15","","","10.1007/s11064-016-1969-y"
"24820912","Repetitive behaviors in the Shank1 knockout mouse model for autism spectrum disorder: developmental aspects and effects of social context","Sungur AÖ, Vörckel KJ, Schwarting RK, Wöhr M.","J Neurosci Methods. 2014 Aug 30;234:92-100. doi: 10.1016/j.jneumeth.2014.05.003. Epub 2014 May 9.","Sungur AÖ","J Neurosci Methods","2014","2014/05/14","","","10.1016/j.jneumeth.2014.05.003"
"26928064","Early hyperactivity and precocious maturation of corticostriatal circuits in Shank3B(-/-) mice","Peixoto RT, Wang W, Croney DM, Kozorovitskiy Y, Sabatini BL.","Nat Neurosci. 2016 May;19(5):716-724. doi: 10.1038/nn.4260. Epub 2016 Feb 29.","Peixoto RT","Nat Neurosci","2016","2016/03/02","PMC4846490","NIHMS757566","10.1038/nn.4260"
"30809159","Brain mGluR5 in Shank3B(-/-) Mice Studied With in vivo [(18)F]FPEB PET Imaging and ex vivo Immunoblotting","Cai G, Wang M, Wang S, Liu Y, Zhao Y, Zhu Y, Zhao S, Zhang M, Guo B, Yao H, Wang W, Wang J, Wu S.","Front Psychiatry. 2019 Feb 12;10:38. doi: 10.3389/fpsyt.2019.00038. eCollection 2019.","Cai G","Front Psychiatry","2019","2019/02/28","PMC6379301","","10.3389/fpsyt.2019.00038"
"30317697","Environmental enrichment has minimal effects on behavior in the Shank3 complete knockout model of autism spectrum disorder","Hulbert SW, Bey AL, Jiang YH.","Brain Behav. 2018 Nov;8(11):e01107. doi: 10.1002/brb3.1107. Epub 2018 Oct 13.","Hulbert SW","Brain Behav","2018","2018/10/15","PMC6236244","","10.1002/brb3.1107"
"31604296","Outside-in: Rethinking the etiology of autism spectrum disorders","Orefice LL.","Science. 2019 Oct 4;366(6461):45-46. doi: 10.1126/science.aaz3880.","Orefice LL","Science","2019","2019/10/12","","","10.1126/science.aaz3880"
"33491217","Activation of the medial preoptic area (MPOA) ameliorates loss of maternal behavior in a Shank2 mouse model for autism","Grabrucker S, Pagano J, Schweizer J, Urrutia-Ruiz C, Schön M, Thome K, Ehret G, Grabrucker AM, Zhang R, Hengerer B, Bockmann J, Verpelli C, Sala C, Boeckers TM.","EMBO J. 2021 Mar 1;40(5):e104267. doi: 10.15252/embj.2019104267. Epub 2021 Jan 25.","Grabrucker S","EMBO J","2021","2021/01/25","PMC7917557","","10.15252/embj.2019104267"
"34369668","Neurocognitive follow-up in adult siblings with Phelan-McDermid syndrome due to a novel SHANK3 splicing site mutation","Kankuri-Tammilehto M, Sauna-Aho O, Arvio M.","Mol Genet Genomic Med. 2021 Aug 9:e1780. doi: 10.1002/mgg3.1780. Online ahead of print.","Kankuri-Tammilehto M","Mol Genet Genomic Med","2021","2021/08/09","","","10.1002/mgg3.1780"
"27118998","Developmental phenotype in Phelan-McDermid (22q13.3 deletion) syndrome: a systematic and prospective study in 34 children","Zwanenburg RJ, Ruiter SA, van den Heuvel ER, Flapper BC, Van Ravenswaaij-Arts CM.","J Neurodev Disord. 2016 Apr 26;8:16. doi: 10.1186/s11689-016-9150-0. eCollection 2016.","Zwanenburg RJ","J Neurodev Disord","2016","2016/04/28","PMC4845478","","10.1186/s11689-016-9150-0"
"26969129","Enlarged dendritic spines and pronounced neophobia in mice lacking the PSD protein RICH2","Sarowar T, Grabrucker S, Föhr K, Mangus K, Eckert M, Bockmann J, Boeckers TM, Grabrucker AM.","Mol Brain. 2016 Mar 11;9:28. doi: 10.1186/s13041-016-0206-6.","Sarowar T","Mol Brain","2016","2016/03/13","PMC4788860","","10.1186/s13041-016-0206-6"
"27086544","Receptor Tyrosine Kinase MET Interactome and Neurodevelopmental Disorder Partners at the Developing Synapse","Xie Z, Li J, Baker J, Eagleson KL, Coba MP, Levitt P.","Biol Psychiatry. 2016 Dec 15;80(12):933-942. doi: 10.1016/j.biopsych.2016.02.022. Epub 2016 Feb 26.","Xie Z","Biol Psychiatry","2016","2016/04/19","PMC5001930","NIHMS783802","10.1016/j.biopsych.2016.02.022"
"33622379","Increased ribosomal protein levels and protein synthesis in the striatal synaptosome of Shank3-overexpressing transgenic mice","Jin C, Lee Y, Kang H, Jeong K, Park J, Zhang Y, Kang HR, Ma R, Seong H, Kim Y, Jung H, Kim JY, Kim YK, Han K.","Mol Brain. 2021 Feb 23;14(1):39. doi: 10.1186/s13041-021-00756-z.","Jin C","Mol Brain","2021","2021/02/24","PMC7903774","","10.1186/s13041-021-00756-z"
"27790361","A systematic variant annotation approach for ranking genes associated with autism spectrum disorders","Larsen E, Menashe I, Ziats MN, Pereanu W, Packer A, Banerjee-Basu S.","Mol Autism. 2016 Oct 21;7:44. doi: 10.1186/s13229-016-0103-y. eCollection 2016.","Larsen E","Mol Autism","2016","2016/10/30","PMC5075177","","10.1186/s13229-016-0103-y"
"30364266","SHANK3 Downregulation in the Ventral Tegmental Area Accelerates the Extinction of Contextual Associations Induced by Juvenile Non-familiar Conspecific Interaction","Bariselli S, Contestabile A, Tzanoulinou S, Musardo S, Bellone C.","Front Mol Neurosci. 2018 Oct 11;11:360. doi: 10.3389/fnmol.2018.00360. eCollection 2018.","Bariselli S","Front Mol Neurosci","2018","2018/10/27","PMC6193109","","10.3389/fnmol.2018.00360"
"19077115","Replication study of candidate genes for cognitive abilities: the Lothian Birth Cohort 1936","Houlihan LM, Harris SE, Luciano M, Gow AJ, Starr JM, Visscher PM, Deary IJ.","Genes Brain Behav. 2009 Mar;8(2):238-47. doi: 10.1111/j.1601-183X.2008.00470.x. Epub 2008 Dec 10.","Houlihan LM","Genes Brain Behav","2009","2008/12/17","","","10.1111/j.1601-183X.2008.00470.x"
"27507650","Long-term potentiation modulates synaptic phosphorylation networks and reshapes the structure of the postsynaptic interactome","Li J, Wilkinson B, Clementel VA, Hou J, O'Dell TJ, Coba MP.","Sci Signal. 2016 Aug 9;9(440):rs8. doi: 10.1126/scisignal.aaf6716.","Li J","Sci Signal","2016","2016/08/11","","","10.1126/scisignal.aaf6716"
"28289594","A 9-year-old-girl with Phelan McDermid Syndrome, who had been diagnosed with an autism spectrum disorder","Görker I, Gürkan H, Demir Ulusal S, Atlı E, Ikbal Atlı E.","Balkan J Med Genet. 2017 Mar 8;19(2):85-90. doi: 10.1515/bjmg-2016-0041. eCollection 2016 Dec 1.","Görker I","Balkan J Med Genet","2017","2017/03/15","PMC5343336","","10.1515/bjmg-2016-0041"
"21378602","Novel variants of the SHANK3 gene in Japanese autistic patients with severe delayed speech development","Waga C, Okamoto N, Ondo Y, Fukumura-Kato R, Goto Y, Kohsaka S, Uchino S.","Psychiatr Genet. 2011 Aug;21(4):208-11. doi: 10.1097/YPG.0b013e328341e069.","Waga C","Psychiatr Genet","2011","2011/03/08","","","10.1097/YPG.0b013e328341e069"
"31520066","Correction: Amelioration of autism-like social deficits by targeting histone methyltransferases EHMT1/2 in Shank3-deficient mice","Wang ZJ, Zhong P, Ma K, Seo JS, Yang F, Hu Z, Zhang F, Lin L, Wang J, Liu T, Matas E, Greengard P, Yan Z.","Mol Psychiatry. 2020 Oct;25(10):2641. doi: 10.1038/s41380-019-0524-z.","Wang ZJ","Mol Psychiatry","2020","2019/09/15","","","10.1038/s41380-019-0524-z"
"31624228","Gene network analysis reveals a role for striatal glutamatergic receptors in dysregulated risk-assessment behavior of autism mouse models","Oron O, Getselter D, Shohat S, Reuveni E, Lukic I, Shifman S, Elliott E.","Transl Psychiatry. 2019 Oct 17;9(1):257. doi: 10.1038/s41398-019-0584-5.","Oron O","Transl Psychiatry","2019","2019/10/19","PMC6797764","","10.1038/s41398-019-0584-5"
"32024781","Social Stimuli Induce Activation of Oxytocin Neurons Within the Paraventricular Nucleus of the Hypothalamus to Promote Social Behavior in Male Mice","Resendez SL, Namboodiri VMK, Otis JM, Eckman LEH, Rodriguez-Romaguera J, Ung RL, Basiri ML, Kosyk O, Rossi MA, Dichter GS, Stuber GD.","J Neurosci. 2020 Mar 11;40(11):2282-2295. doi: 10.1523/JNEUROSCI.1515-18.2020. Epub 2020 Feb 5.","Resendez SL","J Neurosci","2020","2020/02/07","PMC7083279","","10.1523/JNEUROSCI.1515-18.2020"
"21626699","Discovery, structure-activity relationship studies, and crystal structure of nonpeptide inhibitors bound to the Shank3 PDZ domain","Saupe J, Roske Y, Schillinger C, Kamdem N, Radetzki S, Diehl A, Oschkinat H, Krause G, Heinemann U, Rademann J.","ChemMedChem. 2011 Aug 1;6(8):1411-22. doi: 10.1002/cmdc.201100094. Epub 2011 May 27.","Saupe J","ChemMedChem","2011","2011/06/01","","","10.1002/cmdc.201100094"
"29896732","[Clinical phenotypes and genetic study of 2 cases with 22q13 deletion syndrome]","Luo J, Fang D, Qiu W, Xiao B, Fan Y, Ye J, Han L, Zhang H, Yu Y, Liang L, Gu X.","Zhonghua Yi Xue Yi Chuan Xue Za Zhi. 2018 Jun 10;35(3):361-365. doi: 10.3760/cma.j.issn.1003-9406.2018.03.012.","Luo J","Zhonghua Yi Xue Yi Chuan Xue Za Zhi","2018","2018/06/14","","","10.3760/cma.j.issn.1003-9406.2018.03.012"
"34664257","Genetic and metabolic profiling of individuals with Phelan-McDermid syndrome presenting with seizures","Jain L, Oberman LM, Beamer L, Cascio L, May M, Srikanth S, Skinner C, Jones K, Allen B, Rogers C, Phelan K, Kaufmann WE, DuPont B, Sarasua SM, Boccuto L.","Clin Genet. 2021 Oct 19. doi: 10.1111/cge.14074. Online ahead of print.","Jain L","Clin Genet","2021","2021/10/19","","","10.1111/cge.14074"
"24744698","Sarm1 deficiency impairs synaptic function and leads to behavioral deficits, which can be ameliorated by an mGluR allosteric modulator","Lin CW, Chen CY, Cheng SJ, Hu HT, Hsueh YP.","Front Cell Neurosci. 2014 Apr 1;8:87. doi: 10.3389/fncel.2014.00087. eCollection 2014.","Lin CW","Front Cell Neurosci","2014","2014/04/19","PMC3978259","","10.3389/fncel.2014.00087"
"19718887","[Autism: more evidence of a genetic cause]","Bourgeron T, Leboyer M, Delorme R.","Bull Acad Natl Med. 2009 Feb;193(2):299-304; discussion 304-5.","Bourgeron T","Bull Acad Natl Med","2009","2009/09/02","","",""
"28486223","Novel Unbalanced Translocations Affecting the Long Arms of Chromosomes 10 and 22 Cause Complex Syndromes with Very Severe Neurodevelopmental Delay, Speech Impairment, Autistic Behavior, and Epilepsy","Coci EG, Auhuber A, Langenbach A, Mrasek K, Riedel J, Leenen A, Lücke T, Liehr T.","Cytogenet Genome Res. 2017;151(4):171-178. doi: 10.1159/000471501. Epub 2017 May 10.","Coci EG","Cytogenet Genome Res","2017","2017/05/10","","","10.1159/000471501"
"29523295","Molecular hypotheses to explain the shared pathways and underlying pathobiological causes in catatonia and in catatonic presentations in neuropsychiatric disorders","Peter-Ross EM.","Med Hypotheses. 2018 Apr;113:54-64. doi: 10.1016/j.mehy.2018.02.009. Epub 2018 Feb 15.","Peter-Ross EM","Med Hypotheses","2018","2018/03/11","","","10.1016/j.mehy.2018.02.009"
"20308993","A double hit implicates DIAPH3 as an autism risk gene","Vorstman JA, van Daalen E, Jalali GR, Schmidt ER, Pasterkamp RJ, de Jonge M, Hennekam EA, Janson E, Staal WG, van der Zwaag B, Burbach JP, Kahn RS, Emanuel BS, van Engeland H, Ophoff RA.","Mol Psychiatry. 2011 Apr;16(4):442-51. doi: 10.1038/mp.2010.26. Epub 2010 Mar 23.","Vorstman JA","Mol Psychiatry","2011","2010/03/24","PMC3334288","NIHMS277055","10.1038/mp.2010.26"
"28754298","A novel SHANK3 interstitial microdeletion in a family with intellectual disability and brain MRI abnormalities resembling Unidentified Bright Objects","Terrone G, Vitiello G, Genesio R, D'Amico A, Imperati F, Ugga L, Giugliano T, Piluso G, Nitsch L, Brunetti-Pierri N, Del Giudice E.","Eur J Paediatr Neurol. 2017 Nov;21(6):902-906. doi: 10.1016/j.ejpn.2017.07.006. Epub 2017 Jul 20.","Terrone G","Eur J Paediatr Neurol","2017","2017/07/30","","","10.1016/j.ejpn.2017.07.006"
"29673649","Auto-immune disorders in a child with PIK3CD variant and 22q13 deletion","Kiyota K, Yoshiura KI, Houbara R, Miyahara H, Korematsu S, Ihara K.","Eur J Med Genet. 2018 Oct;61(10):631-633. doi: 10.1016/j.ejmg.2018.04.008. Epub 2018 Apr 17.","Kiyota K","Eur J Med Genet","2018","2018/04/21","","","10.1016/j.ejmg.2018.04.008"
"28642683","Object Phobia and Altered RhoA Signaling in Amygdala of Mice Lacking RICH2","Sarowar T, Grabrucker S, Boeckers TM, Grabrucker AM.","Front Mol Neurosci. 2017 Jun 8;10:180. doi: 10.3389/fnmol.2017.00180. eCollection 2017.","Sarowar T","Front Mol Neurosci","2017","2017/06/24","PMC5462907","","10.3389/fnmol.2017.00180"
"24211303","The Kvβ2 subunit of voltage-gated potassium channels is interacting with ProSAP2/Shank3 in the PSD","Proepper C, Putz S, Russell R, Boeckers TM, Liebau S.","Neuroscience. 2014 Mar 7;261:133-43. doi: 10.1016/j.neuroscience.2013.10.045. Epub 2013 Nov 6.","Proepper C","Neuroscience","2014","2013/11/12","","","10.1016/j.neuroscience.2013.10.045"
"26606849","High-Frequency Stimulation at the Subthalamic Nucleus Suppresses Excessive Self-Grooming in Autism-Like Mouse Models","Chang AD, Berges VA, Chung SJ, Fridman GY, Baraban JM, Reti IM.","Neuropsychopharmacology. 2016 Jun;41(7):1813-21. doi: 10.1038/npp.2015.350. Epub 2015 Nov 26.","Chang AD","Neuropsychopharmacology","2016","2015/11/27","PMC4869050","","10.1038/npp.2015.350"
"27519580","Copy number variation analysis in adults with catatonia confirms haploinsufficiency of SHANK3 as a predisposing factor","Breckpot J, Vercruyssen M, Weyts E, Vandevoort S, D'Haenens G, Van Buggenhout G, Leempoels L, Brischoux-Boucher E, Van Maldergem L, Renieri A, Mencarelli MA, D'Angelo C, Mericq V, Hoffer MJ, Tauber M, Molinas C, Castiglioni C, Brison N, Vermeesch JR, Danckaerts M, Sienaert P, Devriendt K, Vogels A.","Eur J Med Genet. 2016 Sep;59(9):436-43. doi: 10.1016/j.ejmg.2016.08.003. Epub 2016 Aug 9.","Breckpot J","Eur J Med Genet","2016","2016/08/14","","","10.1016/j.ejmg.2016.08.003"
"25721186","Randomized comparative trial of a social cognitive skills group for children with autism spectrum disorder","Soorya LV, Siper PM, Beck T, Soffes S, Halpern D, Gorenstein M, Kolevzon A, Buxbaum J, Wang AT.","J Am Acad Child Adolesc Psychiatry. 2015 Mar;54(3):208-216.e1. doi: 10.1016/j.jaac.2014.12.005. Epub 2014 Dec 20.","Soorya LV","J Am Acad Child Adolesc Psychiatry","2015","2015/02/28","PMC4346205","NIHMS660494","10.1016/j.jaac.2014.12.005"
"31678916","A 22q13.33 duplication harbouring the SHANK3 gene: does it cause neuropsychiatric disorders?","Johannessen M, Haugen IB, Bakken TL, Braaten Ø.","BMJ Case Rep. 2019 Nov 2;12(11):e228258. doi: 10.1136/bcr-2018-228258.","Johannessen M","BMJ Case Rep","2019","2019/11/04","PMC6827803","","10.1136/bcr-2018-228258"
"33910615","Shifted phase of EEG cross-frequency coupling in individuals with Phelan-McDermid syndrome","Mariscal MG, Berry-Kravis E, Buxbaum JD, Ethridge LE, Filip-Dhima R, Foss-Feig JH, Kolevzon A, Modi ME, Mosconi MW, Nelson CA, Powell CM, Siper PM, Soorya L, Thaliath A, Thurm A, Zhang B, Sahin M, Levin AR; Developmental Synaptopathies Consortium.","Mol Autism. 2021 Apr 28;12(1):29. doi: 10.1186/s13229-020-00411-9.","Mariscal MG","Mol Autism","2021","2021/04/29","PMC8082621","","10.1186/s13229-020-00411-9"
"18198104","[Alterations in synapsis formation and function in autism disorders]","Durand CM, Chaste P, Fauchereau F, Betancur C, Leboyer M, Bourgeron T.","Med Sci (Paris). 2008 Jan;24(1):25-8. doi: 10.1051/medsci/200824125.","Durand CM","Med Sci (Paris)","2008","2008/01/17","","","10.1051/medsci/200824125"
"25027555","Seizures and EEG pattern in the 22q13.3 deletion syndrome: clinical report of six Italian cases","Figura MG, Coppola A, Bottitta M, Calabrese G, Grillo L, Luciano D, Del Gaudio L, Torniero C, Striano S, Elia M.","Seizure. 2014 Oct;23(9):774-9. doi: 10.1016/j.seizure.2014.06.008. Epub 2014 Jul 1.","Figura MG","Seizure","2014","2014/07/17","","","10.1016/j.seizure.2014.06.008"
"21373257","Olfactory Receptor-Related Duplicons Mediate a Microdeletion at 11q13.2q13.4 Associated with a Syndromic Phenotype","Wischmeijer A, Magini P, Giorda R, Gnoli M, Ciccone R, Cecconi L, Franzoni E, Mazzanti L, Romeo G, Zuffardi O, Seri M.","Mol Syndromol. 2011 Jan;1(4):176-184. doi: 10.1159/000322054. Epub 2010 Nov 25.","Wischmeijer A","Mol Syndromol","2011","2011/03/05","PMC3042121","","10.1159/000322054"
"27577546","Is there an effect of intranasal insulin on development and behaviour in Phelan-McDermid syndrome? A randomized, double-blind, placebo-controlled trial","Zwanenburg RJ, Bocca G, Ruiter SA, Dillingh JH, Flapper BC, van den Heuvel ER, van Ravenswaaij-Arts CM.","Eur J Hum Genet. 2016 Dec;24(12):1696-1701. doi: 10.1038/ejhg.2016.109. Epub 2016 Aug 31.","Zwanenburg RJ","Eur J Hum Genet","2016","2016/09/01","PMC5117914","","10.1038/ejhg.2016.109"
