PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30792426","Consequences of prenatal exposure to valproic acid in the socially monogamous prairie voles","Sailer L, Duclot F, Wang Z, Kabbaj M.","Sci Rep. 2019 Feb 21;9(1):2453. doi: 10.1038/s41598-019-39014-7.","Sailer L","Sci Rep","2019","2019/02/23","PMC6385222","","10.1038/s41598-019-39014-7"
"31333414","MeCP2 Deficiency Disrupts Kainate-Induced Presynaptic Plasticity in the Mossy Fiber Projections in the Hippocampus","Bertoldi ML, Zalosnik MI, Fabio MC, Aja S, Roth GA, Ronnett GV, Degano AL.","Front Cell Neurosci. 2019 Jul 3;13:286. doi: 10.3389/fncel.2019.00286. eCollection 2019.","Bertoldi ML","Front Cell Neurosci","2019","2019/07/24","PMC6619486","","10.3389/fncel.2019.00286"
"28670438","Neuroanatomy in mouse models of Rett syndrome is related to the severity of Mecp2 mutation and behavioral phenotypes","Allemang-Grand R, Ellegood J, Spencer Noakes L, Ruston J, Justice M, Nieman BJ, Lerch JP.","Mol Autism. 2017 Jun 26;8:32. doi: 10.1186/s13229-017-0138-8. eCollection 2017.","Allemang-Grand R","Mol Autism","2017","2017/07/04","PMC5485541","","10.1186/s13229-017-0138-8"
"19710912","MECP2 isoform-specific vectors with regulated expression for Rett syndrome gene therapy","Rastegar M, Hotta A, Pasceri P, Makarem M, Cheung AY, Elliott S, Park KJ, Adachi M, Jones FS, Clarke ID, Dirks P, Ellis J.","PLoS One. 2009 Aug 27;4(8):e6810. doi: 10.1371/journal.pone.0006810.","Rastegar M","PLoS One","2009","2009/08/28","PMC2728539","","10.1371/journal.pone.0006810"
"26254891","Brief report: systematic review of Rett syndrome in males","Reichow B, George-Puskar A, Lutz T, Smith IC, Volkmar FR.","J Autism Dev Disord. 2015 Oct;45(10):3377-83. doi: 10.1007/s10803-015-2519-1.","Reichow B","J Autism Dev Disord","2015","2015/08/10","","","10.1007/s10803-015-2519-1"
"26908602","Acute and crucial requirement for MeCP2 function upon transition from early to late adult stages of brain maturation","Du F, Nguyen MV, Karten A, Felice CA, Mandel G, Ballas N.","Hum Mol Genet. 2016 May 1;25(9):1690-702. doi: 10.1093/hmg/ddw038. Epub 2016 Feb 16.","Du F","Hum Mol Genet","2016","2016/02/25","PMC4986326","","10.1093/hmg/ddw038"
"25088363","Sensory integration in mouse insular cortex reflects GABA circuit maturation","Gogolla N, Takesian AE, Feng G, Fagiolini M, Hensch TK.","Neuron. 2014 Aug 20;83(4):894-905. doi: 10.1016/j.neuron.2014.06.033. Epub 2014 Jul 31.","Gogolla N","Neuron","2014","2014/08/05","PMC4177076","NIHMS610958","10.1016/j.neuron.2014.06.033"
"11252289","Rett syndrome: review of biological abnormalities","Dunn HG, MacLeod PM.","Can J Neurol Sci. 2001 Feb;28(1):16-29. doi: 10.1017/s0317167100052513.","Dunn HG","Can J Neurol Sci","2001","2001/03/17","","","10.1017/s0317167100052513"
"20045424","Cognitive and social functions and growth factors in a mouse model of Rett syndrome","Schaevitz LR, Moriuchi JM, Nag N, Mellot TJ, Berger-Sweeney J.","Physiol Behav. 2010 Jun 1;100(3):255-63. doi: 10.1016/j.physbeh.2009.12.025. Epub 2010 Jan 5.","Schaevitz LR","Physiol Behav","2010","2010/01/05","","","10.1016/j.physbeh.2009.12.025"
"29274743","ANKRD11 associated with intellectual disability and autism regulates dendrite differentiation via the BDNF/TrkB signaling pathway","Ka M, Kim WY.","Neurobiol Dis. 2018 Mar;111:138-152. doi: 10.1016/j.nbd.2017.12.008. Epub 2017 Dec 21.","Ka M","Neurobiol Dis","2018","2017/12/25","PMC5803300","NIHMS931425","10.1016/j.nbd.2017.12.008"
"25885346","MeCP2 plays an analgesic role in pain transmission through regulating CREB / miR-132 pathway","Zhang R, Huang M, Cao Z, Qi J, Qiu Z, Chiang LY.","Mol Pain. 2015 Apr 12;11:19. doi: 10.1186/s12990-015-0015-4.","Zhang R","Mol Pain","2015","2015/04/18","PMC4404689","","10.1186/s12990-015-0015-4"
"20479760","Systematic resequencing of X-chromosome synaptic genes in autism spectrum disorder and schizophrenia","Piton A, Gauthier J, Hamdan FF, Lafrenière RG, Yang Y, Henrion E, Laurent S, Noreau A, Thibodeau P, Karemera L, Spiegelman D, Kuku F, Duguay J, Destroismaisons L, Jolivet P, Côté M, Lachapelle K, Diallo O, Raymond A, Marineau C, Champagne N, Xiong L, Gaspar C, Rivière JB, Tarabeux J, Cossette P, Krebs MO, Rapoport JL, Addington A, Delisi LE, Mottron L, Joober R, Fombonne E, Drapeau P, Rouleau GA.","Mol Psychiatry. 2011 Aug;16(8):867-80. doi: 10.1038/mp.2010.54. Epub 2010 May 18.","Piton A","Mol Psychiatry","2011","2010/05/19","PMC3289139","NIHMS358095","10.1038/mp.2010.54"
"27323888","Brain phosphorylation of MeCP2 at serine 164 is developmentally regulated and globally alters its chromatin association","Stefanelli G, Gandaglia A, Costa M, Cheema MS, Di Marino D, Barbiero I, Kilstrup-Nielsen C, Ausió J, Landsberger N.","Sci Rep. 2016 Jun 21;6:28295. doi: 10.1038/srep28295.","Stefanelli G","Sci Rep","2016","2016/06/22","PMC4915018","","10.1038/srep28295"
"23591336","[Mutational analysis of the methyl-CpG-binding protein 2 (MECP2) gene in male autism patients]","Wang SM, Li M, Yang YL, Pan H, Liu J, Pan KF, Bu DF.","Beijing Da Xue Xue Bao Yi Xue Ban. 2013 Apr 18;45(2):197-201.","Wang SM","Beijing Da Xue Xue Bao Yi Xue Ban","2013","2013/04/18","","",""
"15548546","Abnormalities of social interactions and home-cage behavior in a mouse model of Rett syndrome","Moretti P, Bouwknecht JA, Teague R, Paylor R, Zoghbi HY.","Hum Mol Genet. 2005 Jan 15;14(2):205-20. doi: 10.1093/hmg/ddi016. Epub 2004 Nov 17.","Moretti P","Hum Mol Genet","2005","2004/11/19","","","10.1093/hmg/ddi016"
"18773074","Genetic modifiers of MeCP2 function in Drosophila","Cukier HN, Perez AM, Collins AL, Zhou Z, Zoghbi HY, Botas J.","PLoS Genet. 2008 Sep 5;4(9):e1000179. doi: 10.1371/journal.pgen.1000179.","Cukier HN","PLoS Genet","2008","2008/09/06","PMC2518867","","10.1371/journal.pgen.1000179"
"21307327","Network hyperexcitability in hippocampal slices from Mecp2 mutant mice revealed by voltage-sensitive dye imaging","Calfa G, Hablitz JJ, Pozzo-Miller L.","J Neurophysiol. 2011 Apr;105(4):1768-84. doi: 10.1152/jn.00800.2010. Epub 2011 Feb 9.","Calfa G","J Neurophysiol","2011","2011/02/11","PMC3075283","","10.1152/jn.00800.2010"
"22343140","Long-lived epigenetic interactions between perinatal PBDE exposure and Mecp2308 mutation","Woods R, Vallero RO, Golub MS, Suarez JK, Ta TA, Yasui DH, Chi LH, Kostyniak PJ, Pessah IN, Berman RF, LaSalle JM.","Hum Mol Genet. 2012 Jun 1;21(11):2399-411. doi: 10.1093/hmg/dds046. Epub 2012 Feb 15.","Woods R","Hum Mol Genet","2012","2012/02/21","PMC3349420","","10.1093/hmg/dds046"
"21372149","Isolation of MECP2-null Rett Syndrome patient hiPS cells and isogenic controls through X-chromosome inactivation","Cheung AY, Horvath LM, Grafodatskaya D, Pasceri P, Weksberg R, Hotta A, Carrel L, Ellis J.","Hum Mol Genet. 2011 Jun 1;20(11):2103-15. doi: 10.1093/hmg/ddr093. Epub 2011 Mar 3.","Cheung AY","Hum Mol Genet","2011","2011/03/05","PMC3090191","","10.1093/hmg/ddr093"
"24040966","Role of conserved cis-regulatory elements in the post-transcriptional regulation of the human MECP2 gene involved in autism","Bagga JS, D'Antonio LA.","Hum Genomics. 2013 Sep 16;7(1):19. doi: 10.1186/1479-7364-7-19.","Bagga JS","Hum Genomics","2013","2013/09/18","PMC3844687","","10.1186/1479-7364-7-19"
"31812082","Sensory evoked potentials in patients with Rett syndrome through the lens of animal studies: Systematic review","Sysoeva OV, Smirnov K, Stroganova TA.","Clin Neurophysiol. 2020 Jan;131(1):213-224. doi: 10.1016/j.clinph.2019.11.003. Epub 2019 Nov 21.","Sysoeva OV","Clin Neurophysiol","2020","2019/12/08","","","10.1016/j.clinph.2019.11.003"
"24336718","Dendritic arborization and spine dynamics are abnormal in the mouse model of MECP2 duplication syndrome","Jiang M, Ash RT, Baker SA, Suter B, Ferguson A, Park J, Rudy J, Torsky SP, Chao HT, Zoghbi HY, Smirnakis SM.","J Neurosci. 2013 Dec 11;33(50):19518-33. doi: 10.1523/JNEUROSCI.1745-13.2013.","Jiang M","J Neurosci","2013","2013/12/17","PMC3858623","","10.1523/JNEUROSCI.1745-13.2013"
"28760966","Neuronal cytoskeletal gene dysregulation and mechanical hypersensitivity in a rat model of Rett syndrome","Bhattacherjee A, Mu Y, Winter MK, Knapp JR, Eggimann LS, Gunewardena SS, Kobayashi K, Kato S, Krizsan-Agbas D, Smith PG.","Proc Natl Acad Sci U S A. 2017 Aug 15;114(33):E6952-E6961. doi: 10.1073/pnas.1618210114. Epub 2017 Jul 31.","Bhattacherjee A","Proc Natl Acad Sci U S A","2017","2017/08/02","PMC5565404","","10.1073/pnas.1618210114"
"19220592","Childhood developmental disorders: an academic and clinical convergence point for psychiatry, neurology, psychology and pediatrics","Reiss AL.","J Child Psychol Psychiatry. 2009 Jan;50(1-2):87-98. doi: 10.1111/j.1469-7610.2008.02046.x.","Reiss AL","J Child Psychol Psychiatry","2009","2009/02/18","PMC5756732","NIHMS930289","10.1111/j.1469-7610.2008.02046.x"
"18361425","Analysis of X chromosome inactivation in autism spectrum disorders","Gong X, Bacchelli E, Blasi F, Toma C, Betancur C, Chaste P, Delorme R, Durand CM, Fauchereau F, Botros HG, Leboyer M, Mouren-Simeoni MC, Nygren G, Anckarsäter H, Rastam M, Gillberg IC, Gillberg C, Moreno-De-Luca D, Carone S, Nummela I, Rossi M, Battaglia A; International Molecular Genetic Study of Autism Consortium (IMGSAC), Jarvela I, Maestrini E, Bourgeron T.","Am J Med Genet B Neuropsychiatr Genet. 2008 Sep 5;147B(6):830-5. doi: 10.1002/ajmg.b.30688.","Gong X","Am J Med Genet B Neuropsychiatr Genet","2008","2008/03/26","PMC4867005","","10.1002/ajmg.b.30688"
"30402028","Dual mechanisms for the regulation of brain-derived neurotrophic factor by valproic acid in neural progenitor cells","Ko HM, Jin Y, Park HH, Lee JH, Jung SH, Choi SY, Lee SH, Shin CY.","Korean J Physiol Pharmacol. 2018 Nov;22(6):679-688. doi: 10.4196/kjpp.2018.22.6.679. Epub 2018 Oct 25.","Ko HM","Korean J Physiol Pharmacol","2018","2018/11/08","PMC6205935","","10.4196/kjpp.2018.22.6.679"
"15519245","MECP2 is progressively expressed in post-migratory neurons and is involved in neuronal maturation rather than cell fate decisions","Kishi N, Macklis JD.","Mol Cell Neurosci. 2004 Nov;27(3):306-21. doi: 10.1016/j.mcn.2004.07.006.","Kishi N","Mol Cell Neurosci","2004","2004/11/03","","","10.1016/j.mcn.2004.07.006"
"21615902","Gene expression analysis in lymphoblasts derived from patients with autism spectrum disorder","Yasuda Y, Hashimoto R, Yamamori H, Ohi K, Fukumoto M, Umeda-Yano S, Mohri I, Ito A, Taniike M, Takeda M.","Mol Autism. 2011 May 26;2(1):9. doi: 10.1186/2040-2392-2-9.","Yasuda Y","Mol Autism","2011","2011/05/28","PMC3118341","","10.1186/2040-2392-2-9"
"22076893","[Clinical characteristics of Rett Syndrome]","Abbes Z, Bouden A, Halayem S, Othman S, Bechir Halayem M.","Tunis Med. 2011 Oct;89(10):733-7.","Abbes Z","Tunis Med","2011","2011/11/15","","",""
"24776741","De novo mutations in schizophrenia implicate chromatin remodeling and support a genetic overlap with autism and intellectual disability","McCarthy SE, Gillis J, Kramer M, Lihm J, Yoon S, Berstein Y, Mistry M, Pavlidis P, Solomon R, Ghiban E, Antoniou E, Kelleher E, O'Brien C, Donohoe G, Gill M, Morris DW, McCombie WR, Corvin A.","Mol Psychiatry. 2014 Jun;19(6):652-8. doi: 10.1038/mp.2014.29. Epub 2014 Apr 29.","McCarthy SE","Mol Psychiatry","2014","2014/04/30","PMC4031262","NIHMS570379","10.1038/mp.2014.29"
"25404090","MeCP2 Modulates Sex Differences in the Postsynaptic Development of the Valproate Animal Model of Autism","Kim KC, Choi CS, Kim JW, Han SH, Cheong JH, Ryu JH, Shin CY.","Mol Neurobiol. 2016 Jan;53(1):40-56. doi: 10.1007/s12035-014-8987-z. Epub 2014 Nov 18.","Kim KC","Mol Neurobiol","2016","2014/11/19","","","10.1007/s12035-014-8987-z"
"25969726","Integrated analysis of whole-exome sequencing and transcriptome profiling in males with autism spectrum disorders","Codina-Solà M, Rodríguez-Santiago B, Homs A, Santoyo J, Rigau M, Aznar-Laín G, Del Campo M, Gener B, Gabau E, Botella MP, Gutiérrez-Arumí A, Antiñolo G, Pérez-Jurado LA, Cuscó I.","Mol Autism. 2015 Apr 15;6:21. doi: 10.1186/s13229-015-0017-0. eCollection 2015.","Codina-Solà M","Mol Autism","2015","2015/05/14","PMC4427998","","10.1186/s13229-015-0017-0"
"28178201","Rett Syndrome: A Focus on Gut Microbiota","Borghi E, Borgo F, Severgnini M, Savini MN, Casiraghi MC, Vignoli A.","Int J Mol Sci. 2017 Feb 7;18(2):344. doi: 10.3390/ijms18020344.","Borghi E","Int J Mol Sci","2017","2017/02/09","PMC5343879","","10.3390/ijms18020344"
"31439979","Microduplication of Xp22.31 and MECP2 Pathogenic Variant in a Girl with Rett Syndrome: A Case Report","Candelo E, Ramirez-Montaño D, Pachajoa H.","Iran J Med Sci. 2019 Jul;44(4):347-353. doi: 10.30476/IJMS.2019.44945.","Candelo E","Iran J Med Sci","2019","2019/08/24","PMC6661518","","10.30476/IJMS.2019.44945"
"28743991","Altered visual cortical processing in a mouse model of MECP2 duplication syndrome","Zhang D, Yu B, Liu J, Jiang W, Xie T, Zhang R, Tong D, Qiu Z, Yao H.","Sci Rep. 2017 Jul 25;7(1):6468. doi: 10.1038/s41598-017-06916-3.","Zhang D","Sci Rep","2017","2017/07/27","PMC5526895","","10.1038/s41598-017-06916-3"
"11106359","Spectrum of mutations in the MECP2 gene in patients with infantile autism and Rett syndrome","Lam CW, Yeung WL, Ko CH, Poon PM, Tong SF, Chan KY, Lo IF, Chan LY, Hui J, Wong V, Pang CP, Lo YM, Fok TF.","J Med Genet. 2000 Dec;37(12):E41. doi: 10.1136/jmg.37.12.e41.","Lam CW","J Med Genet","2000","2000/01/11","PMC1734495","","10.1136/jmg.37.12.e41"
"21328568","Behavioral profiles of mouse models for autism spectrum disorders","Ey E, Leblond CS, Bourgeron T.","Autism Res. 2011 Feb;4(1):5-16. doi: 10.1002/aur.175. Epub 2011 Jan 5.","Ey E","Autism Res","2011","2011/02/18","","","10.1002/aur.175"
"20172507","Early environmental enrichment moderates the behavioral and synaptic phenotype of MeCP2 null mice","Lonetti G, Angelucci A, Morando L, Boggio EM, Giustetto M, Pizzorusso T.","Biol Psychiatry. 2010 Apr 1;67(7):657-65. doi: 10.1016/j.biopsych.2009.12.022. Epub 2010 Feb 20.","Lonetti G","Biol Psychiatry","2010","2010/02/23","","","10.1016/j.biopsych.2009.12.022"
"20405910","Unique physical properties and interactions of the domains of methylated DNA binding protein 2","Ghosh RP, Nikitina T, Horowitz-Scherer RA, Gierasch LM, Uversky VN, Hite K, Hansen JC, Woodcock CL.","Biochemistry. 2010 May 25;49(20):4395-410. doi: 10.1021/bi9019753.","Ghosh RP","Biochemistry","2010","2010/04/22","PMC2872689","NIHMS199946","10.1021/bi9019753"
"21511710","Selective impact of MeCP2 and associated histone deacetylases on the dynamics of evoked excitatory neurotransmission","Nelson ED, Bal M, Kavalali ET, Monteggia LM.","J Neurophysiol. 2011 Jul;106(1):193-201. doi: 10.1152/jn.00751.2010. Epub 2011 Apr 20.","Nelson ED","J Neurophysiol","2011","2011/04/23","PMC3129735","","10.1152/jn.00751.2010"
"23750231","MeCP2 regulates the synaptic expression of a Dysbindin-BLOC-1 network component in mouse brain and human induced pluripotent stem cell-derived neurons","Larimore J, Ryder PV, Kim KY, Ambrose LA, Chapleau C, Calfa G, Gross C, Bassell GJ, Pozzo-Miller L, Smith Y, Talbot K, Park IH, Faundez V.","PLoS One. 2013 Jun 4;8(6):e65069. doi: 10.1371/journal.pone.0065069. Print 2013.","Larimore J","PLoS One","2013","2013/06/11","PMC3672180","","10.1371/journal.pone.0065069"
"16399702","Learning and memory and synaptic plasticity are impaired in a mouse model of Rett syndrome","Moretti P, Levenson JM, Battaglia F, Atkinson R, Teague R, Antalffy B, Armstrong D, Arancio O, Sweatt JD, Zoghbi HY.","J Neurosci. 2006 Jan 4;26(1):319-27. doi: 10.1523/JNEUROSCI.2623-05.2006.","Moretti P","J Neurosci","2006","2006/01/10","PMC6674314","","10.1523/JNEUROSCI.2623-05.2006"
"12555243","Absence of MeCP2 mutations in patients from the South Carolina autism project","Lobo-Menendez F, Sossey-Alaoui K, Bell JM, Copeland-Yates SA, Plank SM, Sanford SO, Skinner C, Simensen RJ, Schroer RJ, Michaelis RC.","Am J Med Genet B Neuropsychiatr Genet. 2003 Feb;117B(1):97-101. doi: 10.1002/ajmg.b.10016.","Lobo-Menendez F","Am J Med Genet B Neuropsychiatr Genet","2003","2003/01/30","","","10.1002/ajmg.b.10016"
"22973007","MeCP2 phosphorylation is required for modulating synaptic scaling through mGluR5","Zhong X, Li H, Chang Q.","J Neurosci. 2012 Sep 12;32(37):12841-7. doi: 10.1523/JNEUROSCI.2784-12.2012.","Zhong X","J Neurosci","2012","2012/09/14","PMC3474205","NIHMS407577","10.1523/JNEUROSCI.2784-12.2012"
"25180573","Prenatal maternal immune activation causes epigenetic differences in adolescent mouse brain","Basil P, Li Q, Dempster EL, Mill J, Sham PC, Wong CC, McAlonan GM.","Transl Psychiatry. 2014 Sep 2;4(9):e434. doi: 10.1038/tp.2014.80.","Basil P","Transl Psychiatry","2014","2014/09/03","PMC4203009","","10.1038/tp.2014.80"
"25299635","Anaplerotic triheptanoin diet enhances mitochondrial substrate use to remodel the metabolome and improve lifespan, motor function, and sociability in MeCP2-null mice","Park MJ, Aja S, Li Q, Degano AL, Penati J, Zhuo J, Roe CR, Ronnett GV.","PLoS One. 2014 Oct 9;9(10):e109527. doi: 10.1371/journal.pone.0109527. eCollection 2014.","Park MJ","PLoS One","2014","2014/10/10","PMC4192301","","10.1371/journal.pone.0109527"
"23392116","GABAergic synaptic inputs of locus coeruleus neurons in wild-type and Mecp2-null mice","Jin X, Cui N, Zhong W, Jin XT, Jiang C.","Am J Physiol Cell Physiol. 2013 May 1;304(9):C844-57. doi: 10.1152/ajpcell.00399.2012. Epub 2013 Feb 7.","Jin X","Am J Physiol Cell Physiol","2013","2013/02/09","PMC3651605","","10.1152/ajpcell.00399.2012"
"17427193","MECP2 coding sequence and 3'UTR variation in 172 unrelated autistic patients","Coutinho AM, Oliveira G, Katz C, Feng J, Yan J, Yang C, Marques C, Ataíde A, Miguel TS, Borges L, Almeida J, Correia C, Currais A, Bento C, Mota-Vieira L, Temudo T, Santos M, Maciel P, Sommer SS, Vicente AM.","Am J Med Genet B Neuropsychiatr Genet. 2007 Jun 5;144B(4):475-83. doi: 10.1002/ajmg.b.30490.","Coutinho AM","Am J Med Genet B Neuropsychiatr Genet","2007","2007/04/12","","","10.1002/ajmg.b.30490"
"26158416","Cerebellar associative sensory learning defects in five mouse autism models","Kloth AD, Badura A, Li A, Cherskov A, Connolly SG, Giovannucci A, Bangash MA, Grasselli G, Peñagarikano O, Piochon C, Tsai PT, Geschwind DH, Hansel C, Sahin M, Takumi T, Worley PF, Wang SS.","Elife. 2015 Jul 9;4:e06085. doi: 10.7554/eLife.06085.","Kloth AD","Elife","2015","2015/07/10","PMC4512177","","10.7554/eLife.06085"
"26345476","Genetic testing in children with autism spectrum disorders","Çöp E, Yurtbaşi P, Öner Ö, Münir KM.","Anadolu Psikiyatri Derg. 2015;16(6):426-432. doi: 10.5455/apd.1414607917.","Çöp E","Anadolu Psikiyatri Derg","2015","2015/09/09","PMC4560248","NIHMS681320","10.5455/apd.1414607917"
"30111726","Alterations in the MicroRNA of the Blood of Autism Spectrum Disorder Patients: Effects on Epigenetic Regulation and Potential Biomarkers","Vaccaro TDS, Sorrentino JM, Salvador S, Veit T, Souza DO, de Almeida RF.","Behav Sci (Basel). 2018 Aug 15;8(8):75. doi: 10.3390/bs8080075.","Vaccaro TDS","Behav Sci (Basel)","2018","2018/08/17","PMC6115946","","10.3390/bs8080075"
"26214522","PTP1B inhibition suggests a therapeutic strategy for Rett syndrome","Krishnan N, Krishnan K, Connors CR, Choy MS, Page R, Peti W, Van Aelst L, Shea SD, Tonks NK.","J Clin Invest. 2015 Aug 3;125(8):3163-77. doi: 10.1172/JCI80323. Epub 2015 Jul 27.","Krishnan N","J Clin Invest","2015","2015/07/28","PMC4563751","","10.1172/JCI80323"
